filename,notes,authors,licenses,url1,url2,url3,url4,url5,status
body/male/muscular_minotaur.png,,"dalonedrau, Stephen Challener (Redshrike), ElizaWy, Evert, Daniel Eddeland (daneeklu), Nila122",CC-BY-SA 3.0,https://opengameart.org/content/lpc-barbarian-sprite-base,https://opengameart.org/content/lpc-muscular-swing-animation,https://opengameart.org/content/lpc-muscular-hurt-animation,https://opengameart.org/content/lpc-style-farm-animals,https://opengameart.org/content/lpc-faun-and-minotaur,OK
