filename,notes,authors,licenses,url1,url2,url3,url4,url5,status
body/male/zombie.png,somebody did this recolor but I can't find it. Same for female/zombie,"Stephen Challener (Redshrike), Johannes Sjölund (wulax)","GPL 3.0, CC-BY-SA 3.0",https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,,,,OK
